Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020839891020000 "dinsdag 12 juli 2022" 09:19:49.102 
"Endtime of export" 133020845435520000 "dinsdag 12 juli 2022" 09:29:03.552 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
3330 1.07254028 1.036438 0.4255066 1 -179 -175 975 0 0
3340 1.87176514 2.63995361 2.51753235 1 -181 -176 975 0 0
3350 1.646759 0.757385254 0.688964844 1 -184 -178 973 0 0
3360 1.86671448 3.36706543 0.4655609 1 -184 -178 972 0 0
3370 0.09725952 1.65380859 0.526977539 1 -183 -177 973 0 0
3380 2.12008667 2.172058 1.782608 1 -181 -178 973 0 0
3390 1.16174316 3.66070557 1.36042786 1 -180 -178 975 0 0
3400 0.2940216 1.29901123 0.170883179 1 -180 -177 976 0 0
3410 0.7696991 1.42565918 3.21099854 1 -180 -180 975 0 0
3420 0.163345337 2.312439 2.0105896 1 -180 -181 975 0 0
3430 0.5196686 0.484924316 2.05018616 1 -180 -182 973 0 0
3440 1.08027649 3.033142 3.28379822 1 -179 -181 972 0 0
3450 4.390869 0.845031738 1.41564941 1 -182 -180 972 0 0
3460 2.759735 1.88171387 0.00566101074 1 -183 -181 971 0 0
3470 2.18391418 2.970581 1.10322571 1 -179 -180 972 0 0
3480 3.40000916 3.90020752 1.0887146 1 -180 -180 975 0 0
3490 2.40019226 2.91357422 4.67236328 1 -180 -176 972 0 0
3500 1.1998291 4.21966553 3.93742371 1 -179 -175 970 0 0
3510 1.52307129 2.77746582 0.0746459961 1 -181 -177 973 0 0
3520 1.73580933 4.12072754 1.42831421 1 -184 -178 976 0 0
3530 4.07852173 0.9781494 0.98147583 1 -182 -178 977 0 0
3540 0.220367432 1.760376 0.944397 1 -179 -178 976 0 0
3550 1.51846313 0.988769531 2.40402222 1 -180 -181 975 0 0
3560 0.8665619 1.293396 3.511322 1 -180 -180 971 0 0
3570 1.9957428 2.76116943 0.642089844 1 -181 -178 969 0 0
3580 1.44288635 2.13452148 0.105148315 1 -184 -178 970 0 0
3590 1.77932739 2.76513672 0.5606384 1 -184 -177 971 0 0
3600 1.02813721 1.196106 2.01075745 1 -182 -178 971 0 0
3610 1.03184509 2.56219482 0.6167145 1 -180 -180 971 0 0
