Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\ReplayNoWM_meas.csv" 
"Starttime of export" 133020803605410000 "dinsdag 12 juli 2022" 08:19:20.541 
"Endtime of export" 133020809192010000 "dinsdag 12 juli 2022" 08:28:39.201 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
2960 2.69906616 1.897644 3.14686584 1 -185 -188 971 0 0
2970 2.88226318 3.98925781 0.8076782 1 -184 -190 973 0 0
2980 3.79492188 0.914917 2.04711914 1 -185 -188 972 0 0
2990 1.15184021 3.52142334 0.3640747 1 -189 -186 971 0 0
3000 2.6605835 1.381897 2.8278656 1 -188 -188 969 0 0
3010 1.18476868 3.00708 0.301345825 1 -185 -190 967 0 0
3020 0.433044434 1.01104736 0.751495361 1 -184 -191 965 0 0
3030 1.30084229 6.583496 0.8109894 1 -185 -193 967 0 0
3040 1.27839661 0.7717285 0.431991577 1 -187 -195 970 0 0
3050 4.193573 5.047119 6.518875 1 -184 -190 972 0 0
3060 4.95516968 1.868042 3.5927124 1 -185 -188 971 0 0
3070 4.689377 3.37823486 1.02993774 1 -184 -189 969 0 0
3080 2.233307 1.63513184 0.27986145 1 -182 -188 970 0 0
3090 0.909820557 3.159546 0.424438477 1 -182 -188 971 0 0
3100 1.45198059 0.210693359 1.2069397 1 -182 -189 970 0 0
3110 0.5619812 2.8236084 1.7459259 1 -182 -188 969 0 0
3120 0.951965332 2.093872 2.14131165 1 -182 -184 970 0 0
3130 0.6660156 4.75128174 2.11003113 1 -183 -183 973 0 0
3140 0.6083832 0.6175537 0.3167572 1 -184 -183 973 0 0
3150 0.424743652 2.23669434 4.357025 1 -185 -186 971 0 0
3160 0.608581543 1.68969727 2.65893555 1 -185 -192 971 0 0
3170 1.68927 1.18109131 0.4806366 1 -183 -195 970 0 0
3180 1.70922852 1.59362793 4.383209 1 -183 -192 969 0 0
3190 0.05256653 2.22253418 0.08137512 1 -184 -189 969 0 0
3200 0.9064636 1.67932129 2.39877319 1 -183 -191 969 0 0
3210 0.0318145752 2.145691 2.11419678 1 -182 -191 969 0 0
3220 2.51867676 4.70391846 3.41696167 1 -179 -186 972 0 0
3230 4.14396667 2.33544922 6.93688965 1 -180 -189 975 0 0
3240 1.37565613 1.50897217 5.32118225 1 -184 -189 972 0 0
3250 1.54515076 3.041565 1.48031616 1 -187 -186 970 0 0
3260 7.17485046 1.01196289 0.2194519 1 -182 -186 970 0 0
3270 3.19325256 2.72528076 3.96698 1 -179 -189 970 0 0
3280 1.52923584 1.116333 1.268692 1 -182 -191 970 0 0
3290 1.03251648 7.633362 0.479202271 1 -182 -191 975 0 0
3300 0.982757568 1.23175049 0.769714355 1 -180 -191 977 0 0
3310 3.43251038 3.70220947 4.35456848 1 -182 -195 976 0 0
